10_city,10_county,10_mean,10_method,10_site,pm_10_date
Not in a city,Sacramento,19.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-04-21
Not in a city,Sacramento,5.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-04-09
Arden-Arcade,Sacramento,14.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-28
Arden-Arcade,Sacramento,12.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-05
Arden-Arcade,Sacramento,11.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-10
Arden-Arcade,Sacramento,5.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-16
Arden-Arcade,Sacramento,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-22
Arden-Arcade,Sacramento,5.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-03
Arden-Arcade,Sacramento,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-09
Arden-Arcade,Sacramento,30.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-15
Arden-Arcade,Sacramento,35.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-21
Arden-Arcade,Sacramento,39.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-27
Arden-Arcade,Sacramento,33.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-04
Arden-Arcade,Sacramento,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-10
Arden-Arcade,Sacramento,4.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-16
Arden-Arcade,Sacramento,15.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-22
Arden-Arcade,Sacramento,12.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-28
Arden-Arcade,Sacramento,16.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-04-03
Arden-Arcade,Sacramento,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-04-09
Arden-Arcade,Sacramento,22.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-04-15
Arden-Arcade,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-04-21
Arden-Arcade,Sacramento,26.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-04-27
Arden-Arcade,Sacramento,12.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-03
Arden-Arcade,Sacramento,18.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-09
Arden-Arcade,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-06-02
Arden-Arcade,Sacramento,23.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-15
Arden-Arcade,Sacramento,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-21
Arden-Arcade,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-27
Arden-Arcade,Sacramento,14.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-06-20
Arden-Arcade,Sacramento,28.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-06-26
Arden-Arcade,Sacramento,26.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-02
Arden-Arcade,Sacramento,24.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-08
Arden-Arcade,Sacramento,34.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-14
Arden-Arcade,Sacramento,16.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-20
Arden-Arcade,Sacramento,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-26
Arden-Arcade,Sacramento,15.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-01
Arden-Arcade,Sacramento,22.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-07
Arden-Arcade,Sacramento,22.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-13
Arden-Arcade,Sacramento,68.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-19
Arden-Arcade,Sacramento,49.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-25
Arden-Arcade,Sacramento,73.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-31
Arden-Arcade,Sacramento,59.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-06
Arden-Arcade,Sacramento,186.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-12
Arden-Arcade,Sacramento,19.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-18
Arden-Arcade,Sacramento,19.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-24
Arden-Arcade,Sacramento,122.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-30
Arden-Arcade,Sacramento,56.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-06
Arden-Arcade,Sacramento,45.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-12
Arden-Arcade,Sacramento,40.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-18
Arden-Arcade,Sacramento,24.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-24
Arden-Arcade,Sacramento,75.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-30
Arden-Arcade,Sacramento,57.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-05
Arden-Arcade,Sacramento,43.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-11
Arden-Arcade,Sacramento,22.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-17
Arden-Arcade,Sacramento,30.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-23
Arden-Arcade,Sacramento,44.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-29
Arden-Arcade,Sacramento,50.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-05
Arden-Arcade,Sacramento,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-11
Arden-Arcade,Sacramento,19.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-17
Arden-Arcade,Sacramento,22.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-23
Arden-Arcade,Sacramento,19.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-29
Arden-Arcade,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-04
Arden-Arcade,Sacramento,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-10
Arden-Arcade,Sacramento,6.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-16
Arden-Arcade,Sacramento,9.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-22
Arden-Arcade,Sacramento,12.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-01-28
Arden-Arcade,Sacramento,5.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-03
Arden-Arcade,Sacramento,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-09
Arden-Arcade,Sacramento,30.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-15
Arden-Arcade,Sacramento,35.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-21
Arden-Arcade,Sacramento,41.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-02-27
Arden-Arcade,Sacramento,33.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-04
Arden-Arcade,Sacramento,18.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-10
Arden-Arcade,Sacramento,4.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-16
Arden-Arcade,Sacramento,14.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-22
Arden-Arcade,Sacramento,13.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-03-28
Arden-Arcade,Sacramento,23.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-04-15
Arden-Arcade,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-04-21
Arden-Arcade,Sacramento,27.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-04-27
Arden-Arcade,Sacramento,11.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-03
Arden-Arcade,Sacramento,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-09
Arden-Arcade,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-15
Arden-Arcade,Sacramento,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-21
Arden-Arcade,Sacramento,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-05-27
Arden-Arcade,Sacramento,19.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-06-02
Arden-Arcade,Sacramento,13.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-06-08
Arden-Arcade,Sacramento,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-06-14
Arden-Arcade,Sacramento,14.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-06-20
Arden-Arcade,Sacramento,28.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-06-26
Arden-Arcade,Sacramento,25.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-02
Arden-Arcade,Sacramento,25.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-08
Arden-Arcade,Sacramento,34.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-14
Arden-Arcade,Sacramento,16.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-20
Arden-Arcade,Sacramento,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-07-26
Arden-Arcade,Sacramento,16.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-01
Arden-Arcade,Sacramento,22.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-07
Arden-Arcade,Sacramento,70.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-19
Arden-Arcade,Sacramento,50.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-25
Arden-Arcade,Sacramento,74.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-08-31
Arden-Arcade,Sacramento,60.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-06
Arden-Arcade,Sacramento,188.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-12
Arden-Arcade,Sacramento,48.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-12
Arden-Arcade,Sacramento,19.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-18
Arden-Arcade,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-24
Arden-Arcade,Sacramento,120.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-09-30
Arden-Arcade,Sacramento,54.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-06
Arden-Arcade,Sacramento,40.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-18
Arden-Arcade,Sacramento,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-24
Arden-Arcade,Sacramento,70.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-10-30
Arden-Arcade,Sacramento,53.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-05
Arden-Arcade,Sacramento,37.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-11
Arden-Arcade,Sacramento,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-17
Arden-Arcade,Sacramento,28.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-23
Arden-Arcade,Sacramento,44.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-11-29
Arden-Arcade,Sacramento,49.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-05
Arden-Arcade,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-11
Arden-Arcade,Sacramento,22.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-23
Arden-Arcade,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-29
Arden-Arcade,Sacramento,19.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0006,2020-12-17
West Sacramento,Yolo,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-01-04
West Sacramento,Yolo,9.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-01-10
West Sacramento,Yolo,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-01-16
West Sacramento,Yolo,8.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-01-22
West Sacramento,Yolo,14.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-01-28
West Sacramento,Yolo,4.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-02-03
West Sacramento,Yolo,6.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-02-09
West Sacramento,Yolo,24.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-02-15
West Sacramento,Yolo,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-02-21
West Sacramento,Yolo,29.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-02-27
West Sacramento,Yolo,26.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-03-04
West Sacramento,Yolo,16.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-03-10
West Sacramento,Yolo,18.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-03-16
West Sacramento,Yolo,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-03-22
West Sacramento,Yolo,6.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-04-03
West Sacramento,Yolo,6.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-04-09
West Sacramento,Yolo,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-04-15
West Sacramento,Yolo,15.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-04-21
West Sacramento,Yolo,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-04-27
West Sacramento,Yolo,11.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-05-03
West Sacramento,Yolo,15.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-05-09
West Sacramento,Yolo,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-05-15
West Sacramento,Yolo,12.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-05-21
West Sacramento,Yolo,15.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-05-27
West Sacramento,Yolo,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-06-02
West Sacramento,Yolo,18.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-08-15
West Sacramento,Yolo,65.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-08-19
West Sacramento,Yolo,49.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-08-25
West Sacramento,Yolo,71.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-08-31
West Sacramento,Yolo,88.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-09-06
West Sacramento,Yolo,173.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-09-12
West Sacramento,Yolo,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-09-18
West Sacramento,Yolo,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-09-24
West Sacramento,Yolo,116.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-10-01
West Sacramento,Yolo,62.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-10-06
West Sacramento,Yolo,41.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-10-12
West Sacramento,Yolo,48.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-10-18
West Sacramento,Yolo,18.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-10-24
West Sacramento,Yolo,77.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-10-30
West Sacramento,Yolo,53.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-11-05
West Sacramento,Yolo,39.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-11-11
West Sacramento,Yolo,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-11-17
West Sacramento,Yolo,25.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-11-23
West Sacramento,Yolo,37.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-11-29
West Sacramento,Yolo,50.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-12-05
West Sacramento,Yolo,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-12-11
West Sacramento,Yolo,13.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-12-17
West Sacramento,Yolo,18.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-12-23
West Sacramento,Yolo,15.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,2020-12-29
Concord,Contra Costa,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-01-04
Concord,Contra Costa,3.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-01-16
Concord,Contra Costa,9.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-01-28
Concord,Contra Costa,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-02-09
Concord,Contra Costa,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-02-21
Concord,Contra Costa,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-03-04
Concord,Contra Costa,2.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-03-16
Concord,Contra Costa,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-03-28
Concord,Contra Costa,6.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-04-09
Concord,Contra Costa,9.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-04-21
Concord,Contra Costa,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-05-03
Concord,Contra Costa,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-05-27
Concord,Contra Costa,6.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-06-08
Concord,Contra Costa,8.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-07-26
Concord,Contra Costa,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-06-20
Concord,Contra Costa,13.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-07-02
Concord,Contra Costa,15.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-07-14
Concord,Contra Costa,13.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-08-07
Concord,Contra Costa,6.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-09-24
Concord,Contra Costa,25.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-08-19
Concord,Contra Costa,25.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-08-31
Concord,Contra Costa,165.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-09-12
Concord,Contra Costa,43.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-10-06
Concord,Contra Costa,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-10-18
Concord,Contra Costa,14.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-11-03
Concord,Contra Costa,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-11-11
Concord,Contra Costa,8.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-11-23
Concord,Contra Costa,33.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-12-05
Concord,Contra Costa,5.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-12-17
Concord,Contra Costa,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0002,2020-12-29
Bethel Island,Contra Costa,18.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,1002,2020-01-04
Bethel Island,Contra Costa,4.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,1002,2020-01-16
Bethel Island,Contra Costa,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,1002,2020-01-28
Bethel Island,Contra Costa,9.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,1002,2020-02-09
Bethel Island,Contra Costa,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,1002,2020-02-21
Bethel Island,Contra Costa,38.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,1002,2020-03-04
Bethel Island,Contra Costa,2.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,1002,2020-03-16
Sacramento,Sacramento,30.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-02-21
Sacramento,Sacramento,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-01-04
Sacramento,Sacramento,11.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-01-10
Sacramento,Sacramento,7.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-01-16
Sacramento,Sacramento,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-01-22
Sacramento,Sacramento,12.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-01-28
Sacramento,Sacramento,5.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-02-03
Sacramento,Sacramento,9.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-02-09
Sacramento,Sacramento,24.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-02-15
Sacramento,Sacramento,28.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-02-27
Sacramento,Sacramento,17.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-03-10
Sacramento,Sacramento,3.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-03-16
Sacramento,Sacramento,22.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-04-21
Sacramento,Sacramento,13.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-03-22
Sacramento,Sacramento,11.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-03-28
Sacramento,Sacramento,15.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-04-03
Sacramento,Sacramento,8.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-04-09
Sacramento,Sacramento,26.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-04-15
Sacramento,Sacramento,25.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-04-27
Sacramento,Sacramento,12.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-05-03
Sacramento,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-05-09
Sacramento,Sacramento,14.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-05-15
Sacramento,Sacramento,16.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-06-08
Sacramento,Sacramento,18.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-05-21
Sacramento,Sacramento,26.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-05-27
Sacramento,Sacramento,27.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-06-02
Sacramento,Sacramento,10.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-06-14
Sacramento,Sacramento,14.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-06-20
Sacramento,Sacramento,29.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-06-26
Sacramento,Sacramento,27.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-07-02
Sacramento,Sacramento,32.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-07-14
Sacramento,Sacramento,20.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-07-20
Sacramento,Sacramento,19.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-08-01
Sacramento,Sacramento,27.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-08-07
Sacramento,Sacramento,97.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-08-19
Sacramento,Sacramento,53.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-08-25
Sacramento,Sacramento,83.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-08-31
Sacramento,Sacramento,64.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-09-06
Sacramento,Sacramento,201.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-09-12
Sacramento,Sacramento,21.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-09-24
Sacramento,Sacramento,109.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-09-30
Sacramento,Sacramento,74.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-10-06
Sacramento,Sacramento,51.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-10-12
Sacramento,Sacramento,50.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-10-18
Sacramento,Sacramento,22.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-10-24
Sacramento,Sacramento,73.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-10-30
Sacramento,Sacramento,57.0,HI-VOL SA/GMW-1200 - GRAVIMETRIC,0284,2020-11-05
